Region,Sector,Subsector,Product_category,Product_long,Product,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
australi,Electric Power,na,Natural gas,Natural gas,NATGAS,0.10152269133575767,0.07569177003312895,0.08008534569367391,0.0828717157664792,0.08004737292432357,0.09417304588327467,0.07626528899468508,0.06819441133347574,0.07153221908203149,0.08481768379570398,0.08343675863315743,0.0827515587903553,0.1494905603297566,0.14339149895622247,0.14544769437868418,0.11162870458370563,0.10504426524230538,0.14023180171789595,0.15271877299192715,0.1717524246637891,0.18965025069280045,0.21134171152187298,0.2114476003255873,0.22877008925542236,0.24830239350031572,0.23314742242684672,0.2218772503282006,0.22298647358621543,0.23781508128050144,0.2352921648832614,0.24138773794721152,0.24110292450739454,0.24075961702844928,0.2403446329259775,0.23984150142599986,0.2392295819475595,0.2384829482113408,0.23756898758304734,0.23644666471642392,0.2350644077177304,0.23335760209094442,0.23124573544077165,0.22862934265557855,0.22538708060100926,0.22137353782440916,0.21641877197650058,0.21033104239234632,0.20290466379885616,0.19393510950012832,0.18324302852982696,0.17070719752481614,0.15630326521356006,0.14014082823814306,0.12248750023954309,0.10376792257151099,0.08453052680474991,0.06538502634548411,0.04692486527453403,0.029655002136037403,0.013942778900421723,0.0
australi,Electric Power,na,Oil products,Fuel oil,RESFUEL,0.008788404856211908,0.009999014923611448,0.0024095135384497434,0.0027904750164556634,0.0025591011919408302,0.0026080244048677288,0.002003917195762316,0.001987461839142957,0.0011890696692930856,0.0017015484343741625,0.0017925163904568755,0.002386096709952923,0.0025770985345218047,0.0013081740781681517,0.0018675485839884094,0.0021197401366145003,0.0022510145724281756,0.0035620436305622725,0.003993275883696794,0.0030131252380376254,0.003458240525137305,0.003338540823273459,0.0022027605567970674,0.003826725745761952,0.003049343656620416,0.003364198825380713,0.0011531807098986028,0.0007424044304891834,0.0007335470853552453,0.0010610996729932016,0.0010885889461191161,0.001086620432899952,0.0010842883039779113,0.00108152313418689,0.001078241310422614,0.0010743417613235092,0.001069701825323769,0.0010641720348915692,0.0010575695734291407,0.0010496701768751904,0.0010401983434738101,0.0010288159430082934,0.0010151097667627593,0.000998579338805212,0.0009786275256608496,0.0009545581881156317,0.0009255872017939536,0.0008908751658306696,0.0008495909715993907,0.0008010133506699592,0.0007446703832884132,0.0006805033316508418,0.0006090227060799604,0.0005314080900448876,0.0004495005660794274,0.0003656577582447929,0.00028248512640295946,0.00020250497526740855,0.00012785030046385783,6.005869076559359e-05,0.0
australi,Electric Power,na,Oil products,Gas/diesel oil excl. biofuels,NONBIODIES,0.01632536348591577,0.013863707972090925,0.013851260683888238,0.013527737579774194,0.012664270001143084,0.014681977581882492,0.01518564774036397,0.010993707830934915,0.008882073901789283,0.007463489705915331,0.0073703754163484715,0.0074074407903357824,0.008946819226795076,0.006799576458538191,0.00466651938366877,0.011203670766309825,0.011883692948075645,0.009175894840657324,0.013736169998186784,0.010989549232330687,0.020158181855628156,0.01947482146909518,0.012820414703097556,0.022324060498110126,0.01778479473981009,0.025015951371291985,0.021575923053141034,0.02097734423531044,0.019655526720844165,0.01947429988081641,0.01997880889348025,0.019942680886163827,0.01989987946124167,0.019849130462724098,0.0197888993442268,0.01971733114899617,0.019632174676530344,0.01953068675800998,0.01940951217117011,0.019264535010885847,0.01909069900963698,0.018881798483446323,0.0186302498370577,0.018326867865130946,0.017960693412128532,0.01751895027600453,0.016987247468218437,0.016350179514068752,0.01559249312582411,0.014700950906413364,0.013666891740352046,0.012489237616180152,0.011177357899820444,0.009752901417294407,0.008249657448045958,0.006710895327786781,0.005184432908101376,0.003716561899025378,0.002346429043807276,0.0011022536187567772,0.0
australi,Electric Power,na,Oil products,Other oil products,ONONSPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014186976583079004,0.002322508396955681,0.002242947323129456,0.0014757625074193793,0.002572061566823607,0.002049633685363124,0.0018354215520240875,0.0018089972204897928,0.0015864475627715288,0.00098984666939503,0.0014133134299951467,0.0014499272937805033,0.0014473053665096,0.001444199127567218,0.0014405161072993454,0.001436144938672137,0.0014309510014266908,0.0014247709186035074,0.001417405609498435,0.0014086115746934351,0.0013980901095354424,0.0013854742642067134,0.0013703136719900378,0.0013520579666545997,0.0013300405479044213,0.001303466074094493,0.0012714073345909884,0.0012328199284398456,0.0011865858301190009,0.0011315980588109534,0.0010668959334553657,0.0009918508886656594,0.0009063846896357852,0.0008111773017955774,0.0007077998510261741,0.0005987045354923466,0.00048703155194789605,0.00037625119777200957,0.0002697230132763381,0.00017028800523967596,7.999413854072794e-05,0.0
austria,Electric Power,na,Biofuels and Waste,Biogases,BIOGASES,0.0,0.0,0.0,0.0006113670864227789,0.0006116859170849122,0.001255508791309159,0.0017958064969645282,0.0023035584603034193,0.0020726448961674005,0.001088952706968551,0.0012899559775167802,0.0014123514671679736,0.000932693628286172,0.0010929265779025523,0.0012503877662284454,0.006351393798631359,0.008694758798351585,0.012509429059185858,0.012186107094066794,0.011896553611467107,0.012529678313610508,0.013263214243002593,0.011943521927877612,0.012149593593526896,0.012321580752606259,0.013003559516614707,0.012849803303395392,0.012681515764596947,0.012268420986980654,0.010929243314622765,0.012188696807787204,0.012036639763035085,0.011860335419021036,0.011656478695628695,0.011421533333469102,0.011151809546824768,0.010843590704979696,0.010493325353938654,0.010097902654172437,0.009655027561871468,0.009163702337382007,0.008624796489628703,0.00804164136238769,0.007420519066808207,0.006770849705162356,0.0061048664801803786,0.0054366668733275775,0.004780751626022108,0.004150413587974257,0.0035564415604013395,0.003006461661765994,0.002504943399138029,0.002053654261658125,0.001652281464190142,0.0012990206353759822,0.000991050764472093,0.0007248958862254324,0.0004967026487792018,0.00030245969826346976,0.00013817270663691873,0.0
austria,Electric Power,na,Biofuels and Waste,Industrial waste,INDWASTE,0.0010019270861240535,0.0007544239678682574,0.0011165152359676029,0.0010026420217333573,0.0008808277206022734,0.0011160078144970304,0.005169010592614114,0.003094679547680351,0.0016581159169339209,0.0024981856218690294,0.0014591305319452102,0.003667897840107872,0.0037943672605278366,0.00416678257825348,0.004492918753227634,0.004271413427397144,0.004902012384067155,0.005615667509428039,0.006177139295424374,0.006269507581418268,0.005541947369707356,0.00552492655343319,0.00670658857398051,0.005200887628119228,0.0038330275265793983,0.004419646994015242,0.003987941875307492,0.0040653548021962705,0.0039650802141022075,0.004790279672992463,0.00534229725497025,0.005275650758992177,0.005198376688768047,0.005109026430002864,0.005006050042688735,0.004887830296335737,0.004752738194309944,0.004599217136818198,0.004425903645078511,0.004231791803000155,0.0040164443019932595,0.0037802422472091464,0.0035246457642864513,0.0032524082981321427,0.0029676586729596227,0.0026757586929384305,0.002382887274299051,0.0020954000818262336,0.0018191233622170506,0.001558785839471829,0.0013177300359595724,0.0010979149334915967,0.0009001152213175713,0.000724193805931884,0.0005693598326348634,0.0004343768543978255,0.00031772135809032457,0.0002177044222983936,0.00013256787343661944,6.056100032832219e-05,0.0
austria,Electric Power,na,Biofuels and Waste,Municipal waste (non-renewable),MUNWASTEN,0.0004218640362627594,0.0005202923916332809,0.0005836329642557925,0.0004890936691382231,0.0005627510437181192,0.0005580039072485152,0.0005338884180164813,0.00044209707824005015,0.0005296759179094469,0.0010462486792442943,0.0012476623389096725,0.000990754014282011,0.000932693628286172,0.002481854103987046,0.004492918753227634,0.0048124807774304005,0.00679297896766798,0.006451293231207725,0.00573524120564991,0.005618640685262614,0.005865856875244804,0.006429969092405249,0.00609613387334124,0.006873422952632159,0.007382051189565085,0.009546755245787348,0.009830800588301087,0.009075827269126124,0.010024184062773119,0.00928715516256866,0.01035737930108771,0.010228168400797369,0.010078353289946775,0.009905125467436458,0.009705479986931631,0.009476281442669196,0.009214371617273275,0.008916732652749771,0.008580721104483,0.008204386752558291,0.007786881764906271,0.007328945009174586,0.006833407304081258,0.006305606891196353,0.005753548528848493,0.005187627415371207,0.004619822925182353,0.004062457103975842,0.003526825588078753,0.003022096191587539,0.0025547492300566957,0.0021285826796555306,0.0017450984692390563,0.0014040308087604897,0.0011038464285971189,0.0008421481669568168,0.0006159823126159099,0.0004220744690256278,0.0002570159769833522,0.00011741264503208962,0.0
austria,Electric Power,na,Biofuels and Waste,Municipal waste (renewable),MUNWASTER,0.0002636650226642246,0.0003381900545616326,0.00035525484780787365,0.0002934562014829339,0.0003425441135675508,0.000348752442030322,0.0003154795197370117,0.0002792192073095054,0.0003224114282927068,0.0006405604158638536,0.0006766982177137206,0.0006956357972618377,0.0006783226387535797,0.0017076977779727379,0.0027974777142738103,0.0028649079114908245,0.0044541918935530386,0.004613365491067772,0.004129321842013792,0.004184591128165357,0.004148985245049633,0.0044891433888716295,0.004459667816073664,0.00497638467113023,0.006650443896641695,0.006203725244601855,0.006376800205678904,0.005968983980752318,0.006556898935899865,0.006386640641949914,0.007122618113997569,0.0070337616695070925,0.006930736011058633,0.006811609773562363,0.006674316499416064,0.006516700015978595,0.006336588463396655,0.006131906504908958,0.0059008362823531465,0.005642036658045003,0.005354924590282619,0.0050400081875303085,0.004699234162377453,0.004336273545400278,0.003956631091712233,0.0035674554270222585,0.003176984591740251,0.0027936922762959657,0.0024253463244241513,0.0020782513076627344,0.0017568636441471451,0.0014637951464868905,0.0012000786691674214,0.0009655314322647146,0.0007590990287061985,0.0005791329654217209,0.0004236020184449013,0.0002902544332061033,0.0001767461246742369,8.074295707506877e-05,0.0
austria,Electric Power,na,Biofuels and Waste,Other liquid biofuels,OBIOLIQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.276930370630317e-05,0.00044505327272537884,0.001153332072186999,0.0014216251970371957,0.001489156394695688,0.0007305044287805468,0.0007784326637717109,0.000589412914889624,0.00025293070393581004,7.538316119123841e-06,5.111207397559754e-06,2.692170184037736e-06,2.8941317011552417e-06,1.4515364127660813e-05,4.388944899181157e-06,1.87449315030907e-06,3.6438849030146257e-06,4.0637953613764294e-06,4.0130984966604665e-06,3.954317415574172e-06,3.886350181671207e-06,3.808017781745477e-06,3.7180900158568517e-06,3.6153277337580306e-06,3.498546856256666e-06,3.366710208054352e-06,3.2190526057574445e-06,3.055241396101965e-06,2.8755664793447154e-06,2.68113854841687e-06,2.4740521023900263e-06,2.257447868162291e-06,2.0354044796757395e-06,1.812622134227036e-06,1.5939354787551333e-06,1.3837764407945352e-06,1.185742080886916e-06,1.002374999387549e-06,8.351653606991047e-07,6.847024578595888e-07,5.508820061529732e-07,4.331024157562539e-07,3.3042314228188693e-07,2.416852750034537e-07,1.656040799048112e-07,1.0084214401174734e-07,4.606773087843113e-08,0.0
austria,Electric Power,na,Biofuels and Waste,Primary solid biofuels,PRIMSBIO,0.02942501652932747,0.031035441160925208,0.032784947383412345,0.03191336191126906,0.028088617312539168,0.04105978750836991,0.03594039759465495,0.036787130563027334,0.03954145874132697,0.03234830100112461,0.030366832519903218,0.03303216043361514,0.030524518743911083,0.034654880240993426,0.03600692906478184,0.03935930021146908,0.0537396204409704,0.06573809971889616,0.06713727230136629,0.06673398081515797,0.0696196012656244,0.0787384462837033,0.07068204390183813,0.07447987041920974,0.07239285806522008,0.07618725757991215,0.0730245964588273,0.07443695951889509,0.07743185594252179,0.06743852107966909,0.0752099356691854,0.07427167288898835,0.0731837929802008,0.07192590205930485,0.0704761797590088,0.06881185838307556,0.06691000458912537,0.06474870425206958,0.06230876204327228,0.05957601647360975,0.05654431102476373,0.053219010971735994,0.0496206722570564,0.045788058432140816,0.04177929591501856,0.03766986926362706,0.03354676650390736,0.029499463963510678,0.025609984715726675,0.02194490068848973,0.01855126858425342,0.015456667343120511,0.012672003196221644,0.010195346113600496,0.008015562283668686,0.0061152447563731695,0.004472945207320289,0.003064886661019491,0.0018663171959764741,0.0008525899479885817,0.0
austria,Electric Power,na,Coal,Anthracite,ANTCOAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006909791603634476,0.0067986723173487995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
austria,Electric Power,na,Coal,BKB,BKB,0.0003954975339963369,0.0008064532070315855,0.0002791288089919007,0.0002200921511122004,0.00022020693015056836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
austria,Electric Power,na,Coal,Blast furnace gas,BLFURGS,0.01262955458561636,0.01503645011820182,0.01502220499301866,0.011787157426231178,0.01240499039848202,0.009881319190859123,0.014075240111343597,0.015845690014814427,0.01568301304766667,0.0157577862302508,0.013703138908702844,0.015873144101156478,0.01888704597279498,0.01987760213560267,0.020366485480432815,0.01925139362343149,0.02085121391719356,0.020753702913029012,0.02056783765668283,0.016501079674614953,0.024208337920951742,0.0292964663169794,0.023974879198387686,0.02734412071466188,0.027638361561532654,0.027876646009148718,0.024863699214619936,0.02791193019725929,0.0244229274631394,0.023937376552958065,0.02669584863093615,0.026362811234569326,0.02597666707535384,0.02553017732210936,0.025015596811685487,0.02442484412549022,0.023749779048652664,0.022982623138590206,0.02211656299248411,0.02114657197433646,0.020070464821260712,0.0188901459434659,0.01761291169515526,0.016252521241149065,0.014829606616874061,0.013370961148434578,0.011907461330439535,0.010470866882901646,0.009090291985075334,0.007789366415332203,0.006584793001491398,0.005486360918398435,0.0044979413446789365,0.0036188492140965278,0.002845132568094079,0.002170612790779857,0.001587676776035553,0.001087884860498214,0.0006624513226583473,0.0003026277312066115,0.0
austria,Electric Power,na,Coal,Coke oven gas,COKEOVGS,0.008859144761517949,0.009547365386470705,0.009845634353532497,0.006676128583736746,0.007364698441702343,0.009927819516463167,0.008663552965085627,0.00802755221014828,0.007553639177143415,0.006469660200224921,0.007697442226493573,0.00815791071334337,0.0066348433103084505,0.004462783526435422,0.005149902155822242,0.004872914806146556,0.004608048348627334,0.004314424560684001,0.004613348845331443,0.0055176983585740885,0.0059798573531575595,0.005455885658323122,0.005097558264761302,0.0040572062018522795,0.005654983834860339,0.009282137189820726,0.006961391054043713,0.006852051045187132,0.006238723249605214,0.005460450838071902,0.006089696951850064,0.006013726457502981,0.005925641566782396,0.005823791000915227,0.005706407979714757,0.005571649018418742,0.005417657220010275,0.005242658212798072,0.005045097764176508,0.004823829228075712,0.004578354115426347,0.004309106848868629,0.004017751828982788,0.003707427713963377,0.0033828409600458057,0.0030501035001587948,0.0027162586951523077,0.002388551381960616,0.0020736229126198462,0.0017768635705149483,0.0015020835045969332,0.0012515157627468409,0.0010260434150255809,0.0008255101882301849,0.0006490145852660349,0.0004951471773158364,0.00036217130825137646,0.0002481617726608866,0.00015111442442278052,6.903362383238045e-05,0.0
austria,Electric Power,na,Coal,Lignite,LIGNITE,0.06238314436235555,0.06995331205509463,0.03199831164898062,0.026288784716179493,0.024638708740180263,0.03496824485424028,0.033974717510139724,0.029038797560188557,0.01881500977965296,0.03194261273774417,0.02732169054019147,0.03360131699501119,0.03094847039313207,0.034404417900224096,0.02117181997393588,0.0223758267809163,0.013749994048796777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
austria,Electric Power,na,Coal,Other recovered gases,OGASES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028624774791092015,0.0036877607673147217,0.003502155547214571,0.0036566520325922148,0.002902189628862364,0.004426588722137402,0.005639266253417258,0.005141783052660161,0.005926737603848257,0.00555296263937867,0.00607587030583238,0.005373001008744234,0.006026569964688125,0.004767539016167331,0.004798353378757965,0.005351301350574869,0.005284542526249484,0.00520713821559079,0.0051176373627583325,0.005014487415420839,0.004896068417351263,0.0047607486263474864,0.004606968819068337,0.0044333632186767495,0.004238924213675657,0.004023213758419918,0.003786613600388871,0.003530586326168239,0.0032578900214178317,0.0029726604692165326,0.002680268510707125,0.0023869034762827313,0.0020989317427889667,0.00182218937668391,0.0015614130719255593,0.001319950984487628,0.0010997653979182445,0.0009016323071555742,0.0007254143876317916,0.0005703194517129125,0.00043510896841896044,0.00031825685683690064,0.00021807134898524169,0.0001327913079909985,6.0663071967327265e-05,0.0
austria,Electric Power,na,Coal,other bituminous coal,BITCOAL,0.10045637363506958,0.10720624729603755,0.07204060806618238,0.046488353251588115,0.05099013804819828,0.06549570861329447,0.09410996750308702,0.10663846892495525,0.0761351558525492,0.06230517644969084,0.09378614361126097,0.11170224514213568,0.10923114242178736,0.1578368132920936,0.1463589476876889,0.12398564861628551,0.13499274553838783,0.13035879705703837,0.11189550782108357,0.07346881219340433,0.09537389736000604,0.11524234497505424,0.08167140114029688,0.08216322466010331,0.058968170625115494,0.060638422123793514,0.03942753153287191,0.0332547706509724,0.035249902269473006,0.026783857976362988,0.02987035010739804,0.029497710010210593,0.02906564802981986,0.028566064539024855,0.027990293368859,0.027329292109543726,0.02657395256333998,0.025715571324469375,0.02474652478334257,0.023661188568200653,0.022457117558515698,0.021136442624914015,0.019707327757893574,0.018185168275132745,0.01659304964322017,0.014960951281141277,0.013323421320959886,0.011715996147722533,0.010171252014742666,0.008715628604185035,0.007367814938512972,0.006138764259331217,0.005032808081343585,0.004049179874569691,0.003183457738535675,0.002428728335425726,0.0017764732566924197,0.0012172492475838567,0.0007412258441555248,0.0003386143069778145,0.0
austria,Electric Power,na,Electricity and Heat,Geothermal,GEOTHERM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231163146871543e-05,3.952283950385464e-05,2.5812285595062766e-05,2.803261919584132e-05,3.8854027631525185e-05,3.113444764828252e-05,2.047839344720393e-05,1.9112424183844922e-05,1.6172872619867905e-05,1.3043801545609766e-05,8.55667577743823e-06,4.2331174338297105e-06,5.71592490171562e-06,8.691506361565073e-07,2.876163742244328e-07,1.1778292234506569e-06,3.2385078860874075e-06,2.502952556845448e-06,3.1863089512171075e-06,3.343956922199988e-06,3.5266260200126112e-06,3.738100966973861e-06,3.982614006474073e-06,4.264824171204389e-06,4.589749824896301e-06,4.962633926279717e-06,5.388720548320626e-06,5.872927202884269e-06,6.419416173154636e-06,7.031104546996923e-06,7.709205710388126e-06,8.45294703790517e-06,9.259618186260034e-06,1.0125020062605955e-05,1.1044193181384412e-05,1.201209212689116e-05,1.302381297988066e-05,1.4074187828958609e-05,1.5156934280137933e-05,1.626381948346924e-05,1.738427915354317e-05,1.8505677347265638e-05,1.9614105898845644e-05,2.0695459572911625e-05,2.1736509923484917e-05,2.272577948576057e-05,2.3654120272449217e-05,2.451498518025987e-05,2.530443415376025e-05
austria,Electric Power,na,Electricity and Heat,Hydro,HYDRO,0.5310190241871436,0.5125380582787791,0.6170606494093841,0.6413965217878548,0.598685103518931,0.5789628018181934,0.5303723333884116,0.5449192286200578,0.5693504493518844,0.5908100063461703,0.6193996125099606,0.566638317420304,0.5673566663640051,0.437583704706844,0.47445562152284876,0.4517262717511654,0.4525914772368542,0.47870121454947917,0.48572178052540965,0.5172915351419417,0.4438102092823661,0.4241052839573654,0.5541957686455342,0.581247418118763,0.610401789372016,0.5294248151062639,0.5474481438496628,0.49564283324740216,0.5100028099973054,0.5062890585438362,0.4611822085726312,0.4640110200160985,0.46729889616005665,0.4711063984309963,0.47549724740276395,0.48053657000583117,0.4862882199566536,0.4928108342819966,0.5001521676522208,0.5083411163627977,0.5173767911530531,0.527214227556264,0.5377471833118882,0.5487903336138285,0.5600659955983308,0.5712031660858158,0.58175669287016,0.5912494203973294,0.5992307464850807,0.6053363121458127,0.6093318517939224,0.6111310823331566,0.6107879530456829,0.6084711006385517,0.604430287311432,0.5989625458921277,0.5923825620096893,0.5849992434375147,0.577098848837103,0.5689342085696234,0.5607191470633103
austria,Electric Power,na,Electricity and Heat,Offshore wind energy,OFFSHORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
austria,Electric Power,na,Electricity and Heat,Onshore wind energy,ONSHORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000988321104634523,0.0014657520702776553,0.001971975896230951,0.004904507722551834,0.012049536287773631,0.016211633877142508,0.02224863366688792,0.02631810362338855,0.025487198124655337,0.024716374157644168,0.02387655094446499,0.02398419409060156,0.03112840285365528,0.04360986631137287,0.05724372264688859,0.0689666897762574,0.07169643453391816,0.0850562384398621,0.08171377352715564,0.09357742419655773,0.09075816494606881,0.09202735337287152,0.09347640637540627,0.09512583445605734,0.09699631357108565,0.09910763859615444,0.10147724519171752,0.10411825640968576,0.10703709713767626,0.11023088771774031,0.11368509749778398,0.1173722852909572,0.12125304983606368,0.12528027980856815,0.1294070539392931,0.133596920597811,0.13783329529222296,0.14212373536372724,0.14649628660622463,0.15098875763287178,0.1556353519658753,0.16045599677658234,0.1654515680691431,0.1706049675712939,0.17588582327062754,0.18125618620832196,0.18667538942536074,0.1921033142990595,0.19750211462710823,0.2028368402272391,0.2080754712170703
austria,Electric Power,na,Electricity and Heat,Rooftop Solar photovoltaics,ROOFTOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0845623120358846e-05,3.5198372630584555e-05,3.64440982638195e-05,3.956283684540264e-05,4.241162031001458e-05,4.1010610470265907e-05,5.1865524284395146e-05,5.549832103209936e-05,7.179699176985686e-05,8.170497860811729e-05,7.886473395288963e-05,8.884606759970933e-05,9.012335036139477e-05,9.75210931220547e-05,9.632612915019706e-05,0.0026957111688940085,0.0031746314205443496,0.003741991551339417,0.004413945960590173,0.005209307506012192,0.006149759283108464,0.007259933763700214,0.00856726035402992,0.010101454601261472,0.011893510431785508,0.01397408636434444,0.016371281094048173,0.019107996815609367,0.022199362770118938,0.025650907154098363,0.029458092456244797,0.03360728584037651,0.03807737159440136,0.042840629229866874,0.047861847700951726,0.05309589253553773,0.0584852088288271,0.06395908128787248,0.06943572955658923,0.0748271155210179,0.0800454010955756,0.08500964522422029,0.0896514953804294,0.09391907486198446,0.09777877221173635,0.1012150628180522
austria,Electric Power,na,Electricity and Heat,Utility Solar photovoltaics,SOLARPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780670591822026e-05,7.473939097156696e-05,0.00012734390684367717,0.00019355651933021075,0.00023783439947290834,0.0002251012014922358,0.0002489653374598938,0.00027668318061546335,0.0003421260311185716,0.0005763072605323246,0.0009864295440278233,0.002104387595415787,0.004209985595359607,0.008587750238701123,0.011606855347882986,0.013273255312620727,0.014922208599636767,0.016334394534379303,0.019619869941598204,0.021204964002543493,0.022875794152277536,0.02357573261648169,0.02438949076214196,0.025334407862527736,0.026429821107083747,0.02769695088167834,0.029158577121939987,0.03083842240413205,0.03276015927555266,0.034945994161351364,0.03741487214931449,0.04018051506002156,0.04324973508605039,0.04662166645061104,0.050288534649557494,0.0542381164377227,0.05845712155658459,0.06293380479503183,0.06765800186878076,0.07261792836481636,0.0777949042922787,0.08315837524348711,0.08866338660982351,0.09425138523461306,0.09985385817658292,0.10539756717722504,0.11081007581786455,0.11602460732090211,0.12098370905874573,0.12564156245663838,0.12996501446741346
austria,Electric Power,na,Natural gas,Natural gas,NATGAS,0.2035757639990478,0.19425116441628543,0.16844154855347612,0.16604730067242676,0.21147205525459584,0.2072054508916153,0.22823729870204573,0.19698915075685602,0.20420158104795935,0.19836020877917335,0.16602367835220067,0.18436456614703128,0.1972435048000643,0.2541965065771686,0.23212707124576548,0.26607589440030394,0.2253081953564785,0.2057924451034328,0.2263534091284661,0.24126770089977162,0.2782858123177061,0.26386855123896225,0.18077561432766004,0.12973502668430864,0.10689735859127375,0.15730219515905441,0.16383140188195117,0.20646869978126242,0.1936533992091721,0.20664298021841243,0.23045590264880414,0.22758090755662405,0.22424746039804802,0.22039307088116428,0.2159508777276643,0.21085111688389135,0.20502351672852492,0.1984009286935849,0.19092453506106535,0.18255094264455,0.17326128683561196,0.16307200773996974,0.1520460922256266,0.14030231833901913,0.12801879520915405,0.11542682022753607,0.10279293934796123,0.09039132309951031,0.07847330398532693,0.06724286959836248,0.05684420959578291,0.04736183049230511,0.03882915081591136,0.03124025662994199,0.024561032061584595,0.01873813928584111,0.013705857026467051,0.009391328628285414,0.005718710037455364,0.0026124791133614513,0.0
austria,Electric Power,na,Oil products,Fuel oil,RESFUEL,0.04888349520194725,0.05746629465589587,0.04910129503630255,0.06463372837661618,0.059064392153719114,0.045151816161525686,0.04341483544688569,0.052749161914220716,0.06178784729352374,0.05214161785131769,0.03112811801483115,0.0346553106272261,0.028807514564566088,0.03991458939714946,0.03653675438945491,0.0310621716890355,0.03269142379811069,0.02451614860997159,0.022262448404380793,0.019924889363059674,0.02257126080795524,0.019732435227219035,0.012511222277589407,0.01240983598544845,0.011749132953697401,0.015837550750504806,0.011550755423353406,0.009573499568534568,0.0065993483953662386,0.009194128924456403,0.010253632995979629,0.010119345676073796,0.009963911932452229,0.00978454283904037,0.009578286512154614,0.00934210404627855,0.009072987262260003,0.008768130670877484,0.008425170812800857,0.00804250390335923,0.007619683943414829,0.007157882899198924,0.006660357163692812,0.006132811590575473,0.005583501981107385,0.005022910368752394,0.0044629134975866,0.003915550091045641,0.003391693544101784,0.0029000117001878383,0.0024464688966546275,0.0020343791768861657,0.0016648224173669685,0.0013371871690122032,0.0010496752335118955,0.0007997033168700321,0.000584204230651468,0.00039985351570441703,0.00024324453266619318,0.00011102494449727474,0.0
