Model,Scenario,Region Group,ISO,Region,Subvertical,Metric,Unit,Value 1,Duration 1 (Years),Value 2,Duration 2 (Years),Value 3,Duration 3 (Years)
PD22,Pathway,EEU-FSA,MDA,Moldova,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.0867,30,9.8633,70,NA,NA
PD22,Pathway,SSA-L,MDG,Madagascar,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,15.6200,30,4.8767,70,NA,NA
PD22,Pathway,MEX,MEX,Mexico,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,14.4833,30,4.2167,70,NA,NA
PD22,Pathway,EEU,MKD,Macedonia (The Former Yugoslav Republic of Macedonia),Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.8933,30,7.2600,70,NA,NA
PD22,Pathway,SSA-L,MLI,Mali,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,MMR,Myanmar,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,16.3900,30,4.2533,70,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,8.5800,30,9.2033,70,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.3067,30,10.1200,70,NA,NA
PD22,Pathway,SSA-L,MOZ,Mozambique,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,16.5367,30,3.9600,70,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,MTQ,Martinique,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MWI,Malawi,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,13.4567,30,3.1900,70,NA,NA
PD22,Pathway,OAS-M,MYS,Malaysia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,24.6033,30,6.1967,70,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NGA,Nigeria,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,28.0500,30,5.0233,70,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,16.2800,30,5.7933,70,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,10.5967,30,21.7067,70,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,7.8833,30,4.3267,70,NA,NA
PD22,Pathway,OAS-L,NPL,Nepal,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,11.1833,30,2.9333,70,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,PAK,PAK,Pakistan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.6000,30,5.4267,70,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,20.5700,30,5.9400,70,NA,NA
PD22,Pathway,LAM-M,PER,Peru,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,20.7167,30,5.1333,70,NA,NA
PD22,Pathway,OAS-L,PHL,Philippines,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,22.5133,30,5.3533,70,NA,NA
PD22,Pathway,OAS-L,PNG,Papua New Guinea,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,21.1933,30,5.6100,70,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,7.6633,30,11.3667,70,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,8.8000,30,9.9000,70,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,9.0567,30,7.0767,70,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,11.8433,30,5.2433,70,NA,NA
PD22,Pathway,OAS-M,PYF,French Polynesia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,ROU,Romania,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.6367,30,10.1933,70,NA,NA
PD22,Pathway,RUS,RUS,Russia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,6.9667,30,4.8033,70,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,21.9267,30,4.8767,70,NA,NA
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SDN,Sudan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,13.2000,30,3.3000,70,NA,NA
PD22,Pathway,CHN,CHN,China,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,3.0491,100,NA,NA,NA,NA
PD22,Pathway,IND,IND,India,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,1.4312,100,NA,NA,NA,NA
PD22,Pathway,USA,USA,United States (except Alaska),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,1.0461,100,NA,NA,NA,NA
PD22,Pathway,BRA,BRA,Brazil,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.3493,100,NA,NA,NA,NA
PD22,Pathway,EU15,FRA,France (except French Guiana),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.2434,100,NA,NA,NA,NA
PD22,Pathway,EU15,DEU,Germany,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1883,100,NA,NA,NA,NA
PD22,Pathway,CAN,CAN,Canada,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1616,100,NA,NA,NA,NA
PD22,Pathway,IDN,IDN,Indonesia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1592,100,NA,NA,NA,NA
PD22,Pathway,PAK,PAK,Pakistan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1524,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,BGD,Bangladesh,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1173,100,NA,NA,NA,NA
PD22,Pathway,EU15,GBR,United Kingdom,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1142,100,NA,NA,NA,NA
PD22,Pathway,SAF,ZAF,South Africa,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1117,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1091,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,ESP,Spain,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1058,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,AUS,Australia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0964,100,NA,NA,NA,NA
PD22,Pathway,EU15,ITA,Italy,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0846,100,NA,NA,NA,NA
PD22,Pathway,MEX,MEX,Mexico,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0845,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,VNM,Vietnam,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0791,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,THA,Thailand,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0772,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0764,100,NA,NA,NA,NA
PD22,Pathway,NAF,EGY,Egypt,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0745,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,IRN,Iran,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0549,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,MYS,Malaysia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0428,100,NA,NA,NA,NA
PD22,Pathway,EU15,IRL,Ireland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0392,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,COL,Colombia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0382,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PHL,Philippines,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0330,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,HUN,Hungary,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0322,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0307,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0304,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,ROU,Romania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0296,100,NA,NA,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0295,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,BGR,Bulgaria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0257,100,NA,NA,NA,NA
PD22,Pathway,JPN,JPN,Japan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0251,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CHL,Chile,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0243,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CZE,Czech Republic,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0239,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRC,Greece,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0218,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,VEN,Venezuela,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0215,100,NA,NA,NA,NA
PD22,Pathway,EU15,DNK,Denmark (except Greenland),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0210,100,NA,NA,NA,NA
PD22,Pathway,EU15,BEL,Belgium,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0200,100,NA,NA,NA,NA
PD22,Pathway,EU15,FIN,Finland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0199,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MWI,Malawi,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0195,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,LKA,Sri Lanka,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0193,100,NA,NA,NA,NA
PD22,Pathway,EU15,SWE,Sweden,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0187,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,KEN,Kenya,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0185,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PER,Peru,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0179,100,NA,NA,NA,NA
PD22,Pathway,EEU,HRV,Croatia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0176,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,KOR,Republic of Korea (South Korea),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0162,100,NA,NA,NA,NA
PD22,Pathway,NAF,MAR,Morocco,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0151,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,SYR,Syria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0141,100,NA,NA,NA,NA
PD22,Pathway,EU15,AUT,Austria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0139,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZMB,Zambia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0136,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SDN,Sudan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0131,100,NA,NA,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0124,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0115,100,NA,NA,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0113,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0111,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,ECU,Ecuador,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0110,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,GTM,Guatemala,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0100,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVK,Slovakia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0091,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,IRQ,Iraq,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0084,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CRI,Costa Rica,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0055,100,NA,NA,NA,NA
PD22,Pathway,EFTA,CHE,Switzerland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0053,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HND,Honduras,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0052,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0046,100,NA,NA,NA,NA
PD22,Pathway,EEU,ALB,Albania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0037,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,14.7033,30,5.7933,70,NA,NA
PD22,Pathway,LAM-M,DOM,Dominican Republic,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0037,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CUB,Cuba,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0036,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,BWA,Botswana,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0036,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0033,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0032,100,NA,NA,NA,NA
PD22,Pathway,NAF,TUN,Tunisia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0031,100,NA,NA,NA,NA
PD22,Pathway,NAF,LBY,Libya,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0030,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0029,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ISR,Israel,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0027,100,NA,NA,NA,NA
PD22,Pathway,EEU,BIH,Bosnia and Herzegovina,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0027,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ARE,United Arab Emirates,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0020,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0019,100,NA,NA,NA,NA
PD22,Pathway,EEU,MKD,Macedonia (The Former Yugoslav Republic of Macedonia),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0017,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BOL,Bolivia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0014,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SOM,Somalia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,10.3400,30,2.8233,70,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0013,100,NA,NA,NA,NA
PD22,Pathway,EFTA,ISL,Iceland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0012,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0012,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUY,Guyana,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0009,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,LBN,Lebanon,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0008,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,KWT,Kuwait,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0008,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0005,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0005,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COD,Democratic Republic of the Congo (DRC),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0005,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0004,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ERI,Eritrea,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0002,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GAB,Gabon,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0002,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0002,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BTN,Bhutan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0001,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0001,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CAF,Central African Republic,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0001,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BHS,Bahamas,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,PAK,AFG,Afghanistan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,DZA,Algeria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,AGO,Angola,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,7.0033,30,10.0467,70,NA,NA
PD22,Pathway,LAM-M,ARG,Argentina,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,ARM,Armenia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,AZE,Azerbaijan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,BLR,Belarus,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BEN,Benin,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BRN,Brunei Darussalam,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BFA,Burkina Faso,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BDI,Burundi,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,KHM,Cambodia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CMR,Cameroon,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CPV,Cape Verde,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TCD,Chad,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,13.1633,30,3.7767,70,NA,NA
PD22,Pathway,SSA-L,COM,Comoros,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CIV,Cote d'Ivoire,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0000,100,NA,NA,NA,NA
